X,Y,Yaw
0.807,-0.360906291,0.914464115
0.808,-0.359611544,0.913142945
0.809,-0.358320345,0.91181499
0.81,-0.357032697,0.910481337
0.811,-0.355748604,0.909141578
0.812,-0.354468072,0.907794919
0.813,-0.353191103,0.906442841
0.814,-0.351917701,0.905084551
0.815,-0.35064787,0.903720015
0.816,-0.349381612,0.902349966
0.817,-0.348118931,0.900973604
0.818,-0.34685983,0.899591282
0.819,-0.345604311,0.898203355
0.82,-0.344352378,0.896809015
0.821,-0.343104031,0.895409791
0.822,-0.341859273,0.894004485
0.823,-0.340618107,0.892593064
0.824,-0.339380534,0.891176285
0.825,-0.338146555,0.889754125
0.826,-0.336916173,0.888325762
0.827,-0.335689388,0.88689236
0.828,-0.334466202,0.885453099
0.829,-0.333246615,0.884008752
0.83,-0.332030628,0.882558895
0.831,-0.330818242,0.881103503
0.832,-0.329609457,0.879642956
0.833,-0.328404274,0.878176827
0.834,-0.327202693,0.876705498
0.835,-0.326004713,0.875229359
0.836,-0.324810335,0.873747568
0.837,-0.323619557,0.872261341
0.838,-0.322432381,0.870769004
0.839,-0.321248805,0.869272194
0.84,-0.320068827,0.867770898
0.841,-0.318892449,0.866263425
0.842,-0.317719667,0.86475227
0.843,-0.316550482,0.863235317
0.844,-0.315384891,0.861714236
0.845,-0.314222893,0.860188168
0.846,-0.313064487,0.858657095
0.847,-0.31190967,0.857121857
0.848,-0.310758442,0.855581156
0.849,-0.309610799,0.854036697
0.85,-0.308466739,0.852487609
0.851,-0.307326261,0.850933446
0.852,-0.306189362,0.849375062
0.853,-0.30505604,0.847812012
0.854,-0.30392629,0.846245601
0.855,-0.302800112,0.844673627
0.856,-0.301677501,0.843098279
0.857,-0.300558456,0.841517783
0.858,-0.299442972,0.839933905
0.859,-0.298331046,0.838345751
0.86,-0.297222675,0.836753315
0.861,-0.296117856,0.835156589
0.862,-0.295016584,0.833556468
0.863,-0.293918857,0.831951595
0.864,-0.29282467,0.830343324
0.865,-0.291734019,0.828731198
0.866,-0.2906469,0.827115217
0.867,-0.289563309,0.825495378
0.868,-0.288483242,0.823871679
0.869,-0.287406695,0.822244118
0.87,-0.286333662,0.820613622
0.871,-0.28526414,0.8189788
0.872,-0.284198123,0.817341049
0.873,-0.283135607,0.815699439
0.874,-0.282076588,0.814053967
0.875,-0.28102106,0.812405579
0.876,-0.279969017,0.810754282
0.877,-0.278920456,0.809098657
0.878,-0.277875371,0.807440131
0.879,-0.276833756,0.805778714
0.88,-0.275795606,0.804113933
0.881,-0.274760916,0.802445792
0.882,-0.27372968,0.80077478
0.883,-0.272701893,0.799100422
0.884,-0.271677549,0.797423208
0.885,-0.270656641,0.795743639
0.886,-0.269639165,0.794060255
0.887,-0.268625114,0.792374537
0.888,-0.267614483,0.790685509
0.889,-0.266607264,0.788994666
0.89,-0.265603453,0.787300037
0.891,-0.264603043,0.785603121
0.892,-0.263606027,0.783903935
0.893,-0.2626124,0.782201488
0.894,-0.261622155,0.780496796
0.895,-0.260635285,0.778789876
0.896,-0.259651784,0.777080235
0.897,-0.258671645,0.775368396
0.898,-0.257694862,0.773653863
0.899,-0.256721428,0.771937163
0.9,-0.255751336,0.770218313
0.901,-0.254784579,0.768497329
0.902,-0.253821151,0.766773711
0.903,-0.252861045,0.765047992
0.904,-0.251904253,0.763320712
0.905,-0.250950769,0.761590847
0.906,-0.250000586,0.759858935
0.907,-0.249053695,0.75812605
0.908,-0.248110091,0.756390104
0.909,-0.247169767,0.754652167
0.91,-0.246232713,0.752913856
0.911,-0.245298925,0.751172
0.912,-0.244368393,0.749429819
0.913,-0.243441111,0.747685197
0.914,-0.242517071,0.745939227
0.915,-0.241596266,0.744191393
0.916,-0.240678688,0.742442258
0.917,-0.23976433,0.740691304
0.918,-0.238853185,0.738938549
0.919,-0.237945243,0.73718566
0.92,-0.237040499,0.735429922
0.921,-0.236138943,0.733674105
0.922,-0.235240569,0.731916033
0.923,-0.234345369,0.73015683
0.924,-0.233453335,0.728396523
0.925,-0.232564458,0.726635699
0.926,-0.231678732,0.724872708
0.927,-0.230796148,0.723109253
0.928,-0.229916699,0.721344238
0.929,-0.229040376,0.719578818
0.93,-0.228167172,0.71781189
0.931,-0.227297078,0.716044615
0.932,-0.226430086,0.714276456
0.933,-0.22556619,0.712506294
0.934,-0.224705379,0.71073702
0.935,-0.223847647,0.708965797
0.936,-0.222992986,0.707193799
0.937,-0.222141386,0.705422214
0.938,-0.221292841,0.703648755
0.939,-0.220447341,0.701875774
0.94,-0.219604879,0.700101556
0.941,-0.218765447,0.698326711
0.942,-0.217929036,0.696551857
0.943,-0.217095638,0.694776439
0.944,-0.216265245,0.693000486
0.945,-0.215437849,0.691224029
0.946,-0.21461344,0.689448288
0.947,-0.213792012,0.687670915
0.948,-0.212973556,0.685893726
0.949,-0.212158063,0.684116758
0.95,-0.211345525,0.682339444
0.951,-0.210535935,0.68056121
0.952,-0.209729282,0.678784505
0.953,-0.20892556,0.677006337
0.954,-0.20812476,0.675228557
0.955,-0.207326873,0.673451199
0.956,-0.206531891,0.671673688
0.957,-0.205739805,0.669896669
0.958,-0.204950609,0.668118331
0.959,-0.204164292,0.666341784
0.96,-0.203380846,0.664565218
0.961,-0.202600264,0.662788042
0.962,-0.201822536,0.661012153
0.963,-0.201047655,0.659235718
0.964,-0.200275611,0.657460645
0.965,-0.199506398,0.655684463
0.966,-0.198740005,0.653910343
0.967,-0.197976425,0.652135808
0.968,-0.197215649,0.650362152
0.969,-0.196457669,0.648588777
0.97,-0.195702476,0.646816353
0.971,-0.194950063,0.645043641
0.972,-0.19420042,0.64327259
0.973,-0.193453539,0.641501958
0.974,-0.192709412,0.639731781
0.975,-0.19196803,0.637962735
0.976,-0.191229385,0.636194213
0.977,-0.190493468,0.634426896
0.978,-0.189760272,0.632659523
0.979,-0.189029787,0.630894078
0.98,-0.188302006,0.629128644
0.981,-0.18757692,0.62736456
0.982,-0.18685452,0.625601866
0.983,-0.186134798,0.623839941
0.984,-0.185417746,0.62207882
0.985,-0.184703355,0.620319199
0.986,-0.183991617,0.618560452
0.987,-0.183282524,0.616802615
0.988,-0.182576067,0.615046389
0.989,-0.181872238,0.613291143
0.99,-0.181171028,0.611537583
0.991,-0.18047243,0.609784405
0.992,-0.179776435,0.608032984
0.993,-0.179083034,0.606283362
0.994,-0.178392219,0.604534899
0.995,-0.177703983,0.602786952
0.996,-0.177018316,0.601041591
0.997,-0.17633521,0.599297498
0.998,-0.175654657,0.597554706
0.999,-0.17497665,0.595812567
1,-0.174301179,0.594073168
1.001,-0.173629023,0.591793289
1.002,-0.172960853,0.589042651
1.003,-0.17229724,0.585885546
1.004,-0.171638674,0.582373463
1.005,-0.170985569,0.578554901
1.006,-0.170338274,0.574471288
1.007,-0.169697082,0.570158363
1.008,-0.169062237,0.565647562
1.009,-0.168433937,0.56096883
1.01,-0.167812344,0.556145585
1.011,-0.167197586,0.551200358
1.012,-0.166589761,0.546153319
1.013,-0.165988942,0.541021489
1.014,-0.165395181,0.535819371
1.015,-0.164808508,0.530562599
1.016,-0.164228937,0.525262722
1.017,-0.163656469,0.519929333
1.018,-0.163091091,0.514573027
1.019,-0.162532777,0.509203904
1.02,-0.161981496,0.503826172
1.021,-0.161437204,0.498450309
1.022,-0.160899853,0.493080048
1.023,-0.160369388,0.487721536
1.024,-0.159845748,0.482380261
1.025,-0.159328871,0.47705787
1.026,-0.158818688,0.471760784
1.027,-0.158315128,0.466491552
1.028,-0.157818118,0.461252749
1.029,-0.157327583,0.456046979
1.03,-0.156843446,0.450876866
1.031,-0.15636563,0.445743431
1.032,-0.155894055,0.440650137
1.033,-0.155428644,0.435595551
1.034,-0.154969316,0.430583961
1.035,-0.154515991,0.425615556
1.036,-0.154068592,0.420688828
1.037,-0.153627037,0.415808909
1.038,-0.15319125,0.410971741
1.039,-0.152761151,0.406181607
1.04,-0.152336663,0.401436899
1.041,-0.151917709,0.396738506
1.042,-0.151504213,0.392086449
1.043,-0.151096101,0.387479861
1.044,-0.150693297,0.382921279
1.045,-0.150295729,0.378408069
1.046,-0.149903324,0.373941865
1.047,-0.149516011,0.369521692
1.048,-0.14913372,0.365147408
1.049,-0.148756382,0.360818846
1.05,-0.148383928,0.356536694
1.051,-0.148016292,0.352298983
1.052,-0.147653408,0.348106347
1.053,-0.14729521,0.34395941
1.054,-0.146941636,0.339855229
1.055,-0.146592621,0.335797044
1.056,-0.146248106,0.331780073
1.057,-0.145908028,0.327808423
1.058,-0.145572329,0.323878141
1.059,-0.14524095,0.319990624
1.06,-0.144913834,0.316144557
1.061,-0.144590923,0.312341311
1.062,-0.144272163,0.308577721
1.063,-0.143957499,0.304855125
1.064,-0.143646878,0.301172125
1.065,-0.143340246,0.297530038
1.066,-0.143037552,0.293926518
1.067,-0.142738746,0.290361022
1.068,-0.142443776,0.286835751
1.069,-0.142152595,0.28334646
1.07,-0.141865153,0.27989625
1.071,-0.141581405,0.27648083
1.072,-0.141301302,0.273104212
1.073,-0.141024799,0.269763
1.074,-0.140751851,0.266457484
1.075,-0.140482414,0.263187014
1.076,-0.140216445,0.25995093
1.077,-0.1399539,0.256750429
1.078,-0.139694738,0.25358296
1.079,-0.139438916,0.250450642
1.08,-0.139186396,0.247349018
1.081,-0.138937136,0.244282071
1.082,-0.138691097,0.241247203
1.083,-0.13844824,0.238244623
1.084,-0.138208528,0.235272648
1.085,-0.137971922,0.232333365
1.086,-0.137738386,0.229424127
1.087,-0.137507884,0.226545114
1.088,-0.13728038,0.223696504
1.089,-0.137055838,0.220878469
1.09,-0.136834223,0.218090224
1.091,-0.136615503,0.21532907
1.092,-0.136399643,0.212598018
1.093,-0.136186609,0.209896266
1.094,-0.13597637,0.207221088
1.095,-0.135768893,0.204574537
1.096,-0.135564146,0.201955788
1.097,-0.135362098,0.199364013
1.098,-0.135162719,0.196798373
1.099,-0.134965977,0.194260914
1.1,-0.134771844,0.191747902
1.101,-0.134580289,0.189262338
1.102,-0.134391284,0.18680144
1.103,-0.134204799,0.184367242
1.104,-0.134020807,0.181956948
1.105,-0.13383928,0.179571621
1.106,-0.133660189,0.177212326
1.107,-0.133483508,0.174876249
1.108,-0.13330921,0.172564445
1.109,-0.133137269,0.170276031
1.11,-0.132967657,0.168013031
1.111,-0.132800351,0.165770667
1.112,-0.132635323,0.163553877
1.113,-0.132472549,0.161358844
1.114,-0.132312004,0.159186613
1.115,-0.132153664,0.15703628
1.116,-0.131997504,0.154908886
1.117,-0.1318435,0.152803521
1.118,-0.131691629,0.150719272
1.119,-0.131541867,0.148657177
1.12,-0.131394191,0.146616316
1.121,-0.131248579,0.144595767
1.122,-0.131105008,0.142596565
1.123,-0.130963455,0.140618762
1.124,-0.130823899,0.13866045
1.125,-0.130686318,0.136722659
1.126,-0.13055069,0.134805436
1.127,-0.130416994,0.132907847
1.128,-0.130285209,0.131029937
1.129,-0.130155315,0.129170764
1.13,-0.13002729,0.127332339
1.131,-0.129901114,0.125512734
1.132,-0.129776767,0.123711989
1.133,-0.129654229,0.121930141
1.134,-0.129533481,0.120166242
1.135,-0.129414503,0.118421312
1.136,-0.129297276,0.1166944
1.137,-0.12918178,0.114986525
1.138,-0.129067997,0.113295746
1.139,-0.128955908,0.111623081
1.14,-0.128845495,0.109967571
1.141,-0.128736739,0.108330234
1.142,-0.128629622,0.106710109
1.143,-0.128524126,0.105107224
1.144,-0.128420234,0.103520614
1.145,-0.128317928,0.101951296
1.146,-0.128217191,0.100398302
1.147,-0.128118005,0.098862647
1.148,-0.128020353,0.097343364
1.149,-0.127924218,0.095840474
1.15,-0.127829584,0.094353007
1.151,-0.127736434,0.092881976
1.152,-0.127644752,0.091426407
1.153,-0.127554522,0.089986321
1.154,-0.127465726,0.08856372
1.155,-0.12737835,0.087154654
1.156,-0.127292378,0.085761123
1.157,-0.127207794,0.084383144
1.158,-0.127124583,0.083019741
1.159,-0.127042728,0.081672915
1.16,-0.126962216,0.080338709
1.161,-0.12688303,0.07902111
1.162,-0.126805157,0.077716158
1.163,-0.126728581,0.076426847
1.164,-0.126653287,0.075152197
1.165,-0.126579262,0.073890231
1.166,-0.12650649,0.072643946
1.167,-0.126434958,0.071410368
1.168,-0.126364651,0.070191498
1.169,-0.126295556,0.068985358
1.17,-0.126227658,0.067793948
1.171,-0.126160944,0.066615288
1.172,-0.1260954,0.065450382
1.173,-0.126031013,0.064298245
1.174,-0.125967769,0.063159881
1.175,-0.125905655,0.062034303
1.176,-0.125844657,0.060922516
1.177,-0.125784764,0.059821538
1.178,-0.125725962,0.058734368
1.179,-0.125668238,0.057660015
1.18,-0.125611579,0.056598487
1.181,-0.125555974,0.055547797
1.182,-0.125501408,0.054511941
1.183,-0.125447871,0.053485938
1.184,-0.12539535,0.052472787
1.185,-0.125343832,0.051472494
1.186,-0.125293306,0.05048307
1.187,-0.12524376,0.049505518
1.188,-0.125195182,0.048539842
1.189,-0.12514756,0.047586049
1.19,-0.125100883,0.046643145
1.191,-0.125055138,0.045713131
1.192,-0.125010315,0.044793018
1.193,-0.124966403,0.043883808
1.194,-0.12492339,0.042986503
1.195,-0.124881264,0.042101108
1.196,-0.124840016,0.041224631
1.197,-0.124799633,0.040361069
1.198,-0.124760106,0.039506434
1.199,-0.124721423,0.038663723
1.2,-0.124683573,0.037831941
1.201,-0.124646547,0.037009094
1.202,-0.124610333,0.036198181
1.203,-0.124574922,0.03539621
1.204,-0.124540303,0.03460518
1.205,-0.124506465,0.033825094
1.206,-0.124473399,0.033053957
1.207,-0.124441094,0.032293769
1.208,-0.124409541,0.031542535
1.209,-0.12437873,0.030801256
1.21,-0.12434865,0.030070933
1.211,-0.124319293,0.029348571
1.212,-0.124290648,0.028637169
1.213,-0.124262707,0.027933732
1.214,-0.124235459,0.02724126
1.215,-0.124208895,0.026557754
1.216,-0.124183006,0.025883218
1.217,-0.124157783,0.025217653
1.218,-0.124133216,0.024562059
1.219,-0.124109297,0.02391444
1.22,-0.124086016,0.023276795
1.221,-0.124063365,0.022647127
1.222,-0.124041334,0.022027437
1.223,-0.124019916,0.021414726
1.224,-0.1239991,0.020812994
1.225,-0.12397888,0.020217245
1.226,-0.123959245,0.019632477
1.227,-0.123940188,0.019054694
1.228,-0.123921701,0.018484894
1.229,-0.123903774,0.01792508
1.23,-0.1238864,0.017372252
1.231,-0.12386957,0.016828411
1.232,-0.123853277,0.016291559
1.233,-0.123837513,0.015762694
1.234,-0.123822268,0.015243819
1.235,-0.123807536,0.014730934
1.236,-0.123793309,0.01422604
1.237,-0.123779579,0.013729137
1.238,-0.123766337,0.013241226
1.239,-0.123753578,0.012758308
1.24,-0.123741292,0.012285382
1.241,-0.123729473,0.01181845
1.242,-0.123718113,0.011359511
1.243,-0.123707204,0.010908567
1.244,-0.12369674,0.010463618
1.245,-0.123686713,0.010026664
1.246,-0.123677116,0.009596705
1.247,-0.123667941,0.009174743
1.248,-0.123659183,0.008757776
1.249,-0.123650833,0.008349806
1.25,-0.123642885,0.007947833
1.251,-0.123635332,0.007552856
1.252,-0.123628167,0.007164877
1.253,-0.123621383,0.006783896
1.254,-0.123614974,0.006408912
1.255,-0.123608933,0.006040927
1.256,-0.123603253,0.005679939
1.257,-0.123597929,0.00532395
1.258,-0.123592953,0.004975959
1.259,-0.123588319,0.004633967
1.26,-0.12358402,0.004298974
1.261,-0.123580052,0.003967979
1.262,-0.123576406,0.003645984
1.263,-0.123573077,0.003328988
1.264,-0.123570059,0.003017991
1.265,-0.123567347,0.002711993
1.266,-0.123564932,0.002414995
1.267,-0.123562811,0.002120997
1.268,-0.123560977,0.001833998
1.269,-0.123559423,0.001553999
1.27,-0.123558145,0.001277999
1.271,-0.123557137,0.001008
1.272,-0.123556392,0.000745
1.273,-0.123555906,0.000486
1.274,-0.123555672,0.000234
1.275,-0.123555685,-1.30E-05
1.276,-0.12355594,-0.000255
1.277,-0.123556431,-0.000491
1.278,-0.123557153,-0.000722
1.279,-0.1235581,-0.000947
1.28,-0.123559267,-0.001166999
1.281,-0.123560649,-0.001381999
1.282,-0.12356224,-0.001590999
1.283,-0.123564036,-0.001795998
1.284,-0.123566032,-0.001995997
1.285,-0.123568221,-0.002188997
1.286,-0.123570601,-0.002379996
1.287,-0.123573164,-0.002562994
1.288,-0.123575907,-0.002742993
1.289,-0.123578825,-0.002917992
1.29,-0.123581912,-0.00308699
1.291,-0.123585164,-0.003251989
1.292,-0.123588577,-0.003412987
1.293,-0.123592145,-0.003567985
1.294,-0.123595864,-0.003718983
1.295,-0.12359973,-0.003865981
1.296,-0.123603737,-0.004006979
1.297,-0.123607882,-0.004144976
1.298,-0.123612159,-0.004276974
1.299,-0.123616565,-0.004405971
1.3,-0.123621095,-0.004529969
1.301,-0.123625744,-0.004648967
1.302,-0.123630509,-0.004764964
1.303,-0.123635385,-0.004875961
1.304,-0.123640368,-0.004982959
1.305,-0.123645453,-0.005084956
1.306,-0.123650637,-0.005183954
1.307,-0.123655916,-0.005278951
1.308,-0.123661285,-0.005368948
1.309,-0.123666741,-0.005455946
1.31,-0.123672279,-0.005537943
1.311,-0.123677895,-0.005615941
1.312,-0.123683587,-0.005691939
1.313,-0.123689349,-0.005761936
1.314,-0.123695178,-0.005828934
1.315,-0.12370107,-0.005891932
1.316,-0.123707022,-0.00595193
1.317,-0.123713029,-0.006006928
1.318,-0.123719088,-0.006058926
1.319,-0.123725196,-0.006107924
1.32,-0.123731349,-0.006152922
1.321,-0.123737543,-0.006193921
1.322,-0.123743775,-0.006231919
1.323,-0.123750041,-0.006265918
1.324,-0.123756338,-0.006296917
1.325,-0.123762662,-0.006323916
1.326,-0.123769011,-0.006348915
1.327,-0.12377538,-0.006368914
1.328,-0.123781767,-0.006386913
1.329,-0.123788167,-0.006399913
1.33,-0.123794579,-0.006411912
1.331,-0.123800998,-0.006418912
1.332,-0.123807422,-0.006423912
1.333,-0.123813848,-0.006425912
1.334,-0.123820271,-0.006422912
1.335,-0.12382669,-0.006418912
1.336,-0.123833101,-0.006410912
1.337,-0.123839501,-0.006399913
1.338,-0.123845887,-0.006385913
1.339,-0.123852257,-0.006369914
1.34,-0.123858607,-0.006349915
1.341,-0.123864934,-0.006326916
1.342,-0.123871236,-0.006301917
1.343,-0.12387751,-0.006273918
1.344,-0.123883752,-0.006241919
1.345,-0.123889961,-0.00620892
1.346,-0.123896134,-0.006172922
1.347,-0.123902267,-0.006132923
1.348,-0.123908359,-0.006091925
1.349,-0.123914406,-0.006046926
1.35,-0.123920406,-0.005999928
1.351,-0.123926356,-0.00594993
1.352,-0.123932254,-0.005897932
1.353,-0.123938097,-0.005842934
1.354,-0.123943883,-0.005785935
1.355,-0.12394961,-0.005726937
1.356,-0.123955274,-0.005663939
1.357,-0.123960874,-0.005599941
1.358,-0.123966407,-0.005532944
1.359,-0.123971871,-0.005463946
1.36,-0.123977263,-0.005391948
1.361,-0.123982581,-0.00531795
1.362,-0.123987823,-0.005241952
1.363,-0.123992987,-0.005163954
1.364,-0.12399807,-0.005082956
1.365,-0.12400307,-0.004999958
1.366,-0.124007986,-0.00491596
1.367,-0.124012814,-0.004827962
1.368,-0.124017553,-0.004738965
1.369,-0.124022201,-0.004647967
1.37,-0.124026756,-0.004554968
1.371,-0.124031215,-0.00445897
1.372,-0.124035576,-0.004360972
1.373,-0.124039839,-0.004262974
1.374,-0.124043999,-0.004159976
1.375,-0.124048057,-0.004057978
1.376,-0.12405201,-0.003952979
1.377,-0.124055855,-0.003844981
1.378,-0.124059591,-0.003735983
1.379,-0.124063217,-0.003625984
1.38,-0.12406673,-0.003512986
1.381,-0.124070128,-0.003397987
1.382,-0.12407341,-0.003281988
1.383,-0.124076575,-0.003164989
1.384,-0.124079619,-0.003043991
1.385,-0.124082542,-0.002922992
1.386,-0.124085343,-0.002800993
1.387,-0.124088018,-0.002674994
1.388,-0.124090567,-0.002548994
1.389,-0.124092988,-0.002420995
1.39,-0.124095279,-0.002290996
1.391,-0.12409744,-0.002160997
1.392,-0.124099467,-0.002026997
1.393,-0.124101361,-0.001893998
1.394,-0.124103118,-0.001756998
1.395,-0.124104738,-0.001619999
1.396,-0.12410622,-0.001481999
1.397,-0.124107561,-0.001340999
1.398,-0.124108761,-0.001199999
1.399,-0.124109818,-0.001057
1.4,-0.12411073,-0.000912
1.401,-0.124111496,-0.000766
1.402,-0.124112116,-0.00062
1.403,-0.124112587,-0.000471
1.404,-0.124112908,-0.000321
1.405,-0.124113078,-0.00017
1.406,-0.124113096,-1.80E-05
1.407,-0.12411296,0.000136
1.408,-0.124112669,0.000291
1.409,-0.124112222,0.000447
1.41,-0.124111618,0.000604
1.411,-0.124110856,0.000762
1.412,-0.124109934,0.000922
1.413,-0.124108851,0.001083
1.414,-0.124107606,0.001244999
1.415,-0.124106199,0.001406999
1.416,-0.124104627,0.001571999
1.417,-0.12410289,0.001736998
1.418,-0.124100987,0.001902998
1.419,-0.124098916,0.002070997
1.42,-0.124096678,0.002237996
1.421,-0.12409427,0.002407995
1.422,-0.124091692,0.002577994
1.423,-0.124088942,0.002749993
1.424,-0.124086021,0.002920992
1.425,-0.124082926,0.00309499
1.426,-0.124079657,0.003268988
1.427,-0.124076213,0.003443986
1.428,-0.124072593,0.003619984
1.429,-0.124068797,0.003795982
1.43,-0.124064823,0.003973979
1.431,-0.12406067,0.004152976
1.432,-0.124056338,0.004331973
1.433,-0.124051826,0.004511969
1.434,-0.124047133,0.004692966
1.435,-0.124042258,0.004874961
1.436,-0.124037201,0.005056957
1.437,-0.124031961,0.005239952
1.438,-0.124026536,0.005424947
1.439,-0.124020927,0.005608941
1.44,-0.124015133,0.005793935
1.441,-0.124009152,0.005980929
1.442,-0.124002985,0.006166922
1.443,-0.12399663,0.006354914
1.444,-0.123990087,0.006542907
1.445,-0.123983355,0.006731898
1.446,-0.123976433,0.006921889
1.447,-0.123969322,0.00711088
1.448,-0.12396202,0.00730187
1.449,-0.123954527,0.00749286
1.45,-0.123946842,0.007684849
1.451,-0.123938964,0.007877837
1.452,-0.123930894,0.008069825
1.453,-0.12392263,0.008263812
1.454,-0.123914172,0.008457798
1.455,-0.123905519,0.008652784
1.456,-0.123896672,0.008846769
1.457,-0.123887629,0.009042754
1.458,-0.12387839,0.009238737
1.459,-0.123868955,0.00943472
1.46,-0.123859322,0.009632702
1.461,-0.123849492,0.009829683
1.462,-0.123839465,0.010026664
1.463,-0.123829239,0.010225644
1.464,-0.123818815,0.010423622
1.465,-0.123808191,0.0106236
1.466,-0.123797368,0.010822577
1.467,-0.123786346,0.011021554
1.468,-0.123775123,0.011222529
1.469,-0.1237637,0.011422503
1.47,-0.123752076,0.011623477
1.471,-0.123740251,0.011824449
1.472,-0.123728224,0.01202642
1.473,-0.123715995,0.01222839
1.474,-0.123703565,0.01242936
1.475,-0.123690932,0.012632328
1.476,-0.123678096,0.012835295
1.477,-0.123665058,0.013037261
1.478,-0.123651816,0.013241226
1.479,-0.123638371,0.01344419
1.48,-0.123624722,0.013648153
1.481,-0.123610869,0.013852114
1.482,-0.123596812,0.014056074
1.483,-0.123582551,0.014260033
1.484,-0.123568085,0.014464991
1.485,-0.123553415,0.014668948
1.486,-0.123538539,0.014874903
1.487,-0.123523459,0.015078857
1.488,-0.123508173,0.01528481
1.489,-0.123492682,0.015489761
1.49,-0.123476986,0.015694711
1.491,-0.123461083,0.01590166
1.492,-0.123444975,0.016106607
1.493,-0.123428662,0.016311553
1.494,-0.123412142,0.016518497
1.495,-0.123395416,0.016724441
1.496,-0.123378484,0.016930382
1.497,-0.123361345,0.017137322
1.498,-0.123344,0.017343261
1.499,-0.123326449,0.017549198
1.5,-0.123308691,0.017756134
1.501,-0.123290727,0.017962068
1.502,-0.123272556,0.018169
1.503,-0.123254183,0.018370933
1.504,-0.123235616,0.018564867
1.505,-0.123216867,0.018746804
1.506,-0.123197948,0.018916743
1.507,-0.123178877,0.019068688
1.508,-0.12315967,0.019204639
1.509,-0.123140347,0.019320596
1.51,-0.123120927,0.019417559
1.511,-0.123101433,0.019491531
1.512,-0.123081885,0.019545511
1.513,-0.123062307,0.019575499
1.514,-0.123042721,0.019583496
1.515,-0.12302315,0.019568502
1.516,-0.123003617,0.019530516
1.517,-0.122984146,0.01946854
1.518,-0.12296476,0.019383572
1.519,-0.122945482,0.019275612
1.52,-0.122926337,0.019142661
1.521,-0.122907346,0.018988717
1.522,-0.122888532,0.018811781
1.523,-0.122869919,0.018610851
1.524,-0.122851529,0.018387927
1.525,-0.122833383,0.018144009
1.526,-0.122815503,0.017878095
1.527,-0.122797912,0.017589186
1.528,-0.122780629,0.017281279
1.529,-0.122763675,0.016952376
1.53,-0.122747071,0.016602474
1.531,-0.122730837,0.016232574
1.532,-0.122714991,0.015844674
1.533,-0.122699552,0.015437773
1.534,-0.12268454,0.015010872
1.535,-0.122669972,0.01456697
1.536,-0.122655866,0.014105065
1.537,-0.122642239,0.013626157
1.538,-0.122629108,0.013130245
1.539,-0.122616489,0.01261833
1.54,-0.122604397,0.012091411
1.541,-0.122592849,0.011547487
1.542,-0.122581858,0.010990557
1.543,-0.12257144,0.010417623
1.544,-0.122561609,0.009830683
1.545,-0.122552377,0.009231738
1.546,-0.122543758,0.008618787
1.547,-0.122535766,0.00799183
1.548,-0.122528411,0.007354867
1.549,-0.122521706,0.0067049
1.55,-0.122515662,0.006043926
1.551,-0.122510291,0.005370948
1.552,-0.122505602,0.004688966
1.553,-0.122501606,0.003995979
1.554,-0.122498313,0.003292988
1.555,-0.122495731,0.002581994
1.556,-0.12249387,0.001860998
1.557,-0.122492739,0.001131
1.558,-0.122492345,0.000394
1.559,-0.122492696,-0.000351
1.56,-0.122493801,-0.001105
1.561,-0.122495664,-0.001862998
1.562,-0.122498295,-0.002630994
1.563,-0.122501698,-0.003402987
1.564,-0.122505881,-0.004182976
1.565,-0.122510847,-0.004965959
1.566,-0.122516604,-0.005756936
1.567,-0.122523155,-0.006550906
1.568,-0.122530506,-0.007350868
1.569,-0.122538661,-0.008154819
1.57,-0.122547624,-0.00896276
1.571,-0.122557399,-0.009774689
1.572,-0.122567989,-0.010589604
1.573,-0.122579397,-0.011407505
1.574,-0.122591627,-0.01222939
1.575,-0.122604681,-0.013053259
1.576,-0.122618561,-0.013879109
1.577,-0.122633269,-0.01470694
1.578,-0.122648808,-0.015537749
1.579,-0.122665178,-0.016368538
1.58,-0.122682382,-0.017202303
1.581,-0.122700419,-0.018035044
1.582,-0.122719292,-0.01887076
1.583,-0.122739,-0.019705449
1.584,-0.122759544,-0.02054111
1.585,-0.122780925,-0.021377743
1.586,-0.122803141,-0.022212346
1.587,-0.122826194,-0.023048918
1.588,-0.122850082,-0.023883458
1.589,-0.122874804,-0.024716965
1.59,-0.12290036,-0.025550439
1.591,-0.122926749,-0.026382877
1.592,-0.122953969,-0.02721328
1.593,-0.12298202,-0.028043646
1.594,-0.123010899,-0.028870976
1.595,-0.123040604,-0.029696268
1.596,-0.123071134,-0.03052052
1.597,-0.123102487,-0.031342733
1.598,-0.123134659,-0.032160907
1.599,-0.12316765,-0.032979039
1.6,-0.123201456,-0.03379313
1.601,-0.123236074,-0.034604181
1.602,-0.123271501,-0.03541219
1.603,-0.123307735,-0.036218155
1.604,-0.123344773,-0.037021078
1.605,-0.12338261,-0.037818959
1.606,-0.123421244,-0.038614796
1.607,-0.123460671,-0.039406589
1.608,-0.123500888,-0.040195339
1.609,-0.12354189,-0.040979046
1.61,-0.123583673,-0.04175871
1.611,-0.123626234,-0.042535329
1.612,-0.123669569,-0.043307904
1.613,-0.123713672,-0.044074439
1.614,-0.123758541,-0.044838926
1.615,-0.12380417,-0.045597373
1.616,-0.123850555,-0.046351776
1.617,-0.12389769,-0.04710014
1.618,-0.123945573,-0.047846455
1.619,-0.123994197,-0.048585734
